OrderID,Quantity,UnitPrice(USD),Status,OrderDate,Product_Category,Sales_Manager,Shipping_Cost(USD),Delivery_Time(Days),Shipping_Address,Product_Code,OrderCode
3.83621E+18,27,159,Shipped,7/9/2021,Home,Jacob,34,14,UK,H-188,444446
4.89601E+18,28,118,Not Shipped,14/8/2021,Home,Jacob,30,22,Singapore,H-901,444222
3.32051E+18,36,103,Not Shipped,14/10/2021,Home,Abdul,30,23,China,H-630,444883
4.11041E+18,84,137,Not Shipped,25/7/2021,Healthcare,John,31,15,USA,HC-901,444002
3.04261E+18,25,217,Delivered,24/10/2021,Healthcare,Abdul,20,19,Italy,HC-901,444993
5.00901E+18,93,239,Not Shipped,8/8/2021,Home,Maria,26,22,Germany,H-901,444116
2.52591E+18,1,179,Shipped,14/9/2021,Entertainment,Kristen,20,24,Kenya,ENT-188,444553
3.71321E+18,78,193,Shipped,14/8/2021,Home,Kristen,20,16,UK,H-555,444222
2.83191E+18,20,112,Delivered,3/7/2021,Entertainment,Kristen,35,23,Singapore,ENT-101,443880
4.07381E+18,26,192,Shipped,15/11/2021,Entertainment,Pablo,34,23,India,ENT-188,445115
3.43101E+18,50,153,Not Delivered,27/9/2021,Fashion,Jacob,35,16,Kenya,F-901,444666
3.23471E+18,14,150,Not Delivered,29/10/2021,Home,Anthony,22,20,India,H-188,444998
2.28631E+18,79,164,Delivered,5/12/2021,Office,John,22,12,China,O-555,445335
3.09561E+18,78,213,Not Shipped,12/9/2021,Home,Pablo,33,12,China,H-101,444551
4.60841E+18,27,229,Shipped,16/7/2021,Entertainment,Emma,31,22,Germany,ENT-555,443993
1.89961E+18,69,115,Not Shipped,3/7/2021,Office,Pablo,26,14,Kenya,O-203,443880
1.02701E+18,69,145,Shipped,7/11/2021,Fashion,Kristen,32,21,Italy,F-188,445007
2.10511E+18,48,232,Shipped,24/9/2021,Fashion,Pablo,26,15,China,F-188,444663
3.90421E+18,87,145,Delivered,26/10/2021,Healthcare,Anthony,21,24,Italy,HC-188,444995
3.45231E+18,100,154,Shipped,17/7/2021,Entertainment,John,28,20,China,ENT-203,443994
3.87421E+18,5,248,Not Delivered,18/12/2021,Home,Pablo,22,11,Italy,H-101,445448
3.73981E+18,20,113,Not Delivered,3/10/2021,Fashion,Emma,35,12,Singapore,F-203,444772
4.72031E+18,38,129,Not Delivered,11/10/2021,Office,Emma,28,21,China,O-188,444880
2.39911E+18,15,189,Not Delivered,26/10/2021,Office,Jacob,21,17,China,O-101,444995
4.14491E+18,55,119,Delivered,30/12/2021,Fashion,Sofia,22,23,Kenya,F-101,445660
1.29681E+18,67,241,Not Delivered,7/11/2021,Fashion,John,28,11,USA,F-630,445007
1.92121E+18,43,128,Not Shipped,18/8/2021,Entertainment,Abdul,32,22,USA,ENT-101,444226
4.90011E+18,98,115,Shipped,11/8/2021,Office,Emma,33,12,UK,O-555,444119
2.39011E+18,71,175,Shipped,24/9/2021,Office,John,21,23,USA,O-555,444663
3.96501E+18,71,131,Not Shipped,12/12/2021,Fashion,Abdul,24,16,Singapore,F-901,445442
1.30521E+18,30,131,Delivered,18/9/2021,Entertainment,Abdul,34,11,India,ENT-901,444557
1.19701E+18,41,218,Not Delivered,7/10/2021,Fashion,Pablo,22,14,China,F-203,444776
2.99331E+18,46,246,Shipped,27/11/2021,Healthcare,Abdul,20,22,USA,HC-101,445227
1.01961E+18,14,179,Delivered,6/9/2021,Entertainment,Anthony,24,17,China,ENT-555,444445
2.02541E+18,37,139,Delivered,5/12/2021,Office,Pablo,26,13,China,O-555,445335
4.66171E+18,52,139,Shipped,14/8/2021,Entertainment,Emma,31,15,China,ENT-630,444222
3.22751E+18,75,140,Not Shipped,7/11/2021,Entertainment,Emma,27,13,China,ENT-203,445007
3.47831E+18,4,184,Not Delivered,14/9/2021,Fashion,Stella,25,16,Kenya,F-101,444553
4.01941E+18,41,226,Not Shipped,14/7/2021,Entertainment,Pablo,25,23,Kenya,ENT-188,443991
3.97861E+18,86,205,Shipped,13/7/2021,Healthcare,Stella,33,17,India,HC-188,443990
1.68791E+18,32,234,Not Shipped,26/8/2021,Home,Stella,32,17,Italy,H-101,444334
4.45681E+18,32,204,Shipped,14/9/2021,Office,Jacob,35,14,USA,O-188,444553
3.45521E+18,39,182,Delivered,1/11/2021,Fashion,John,31,18,China,F-555,445001
4.37271E+18,64,120,Not Delivered,30/9/2021,Entertainment,Jacob,34,19,USA,ENT-188,444669
4.59411E+18,79,228,Not Delivered,12/10/2021,Healthcare,Jacob,35,11,Singapore,HC-630,444881
1.61371E+18,31,193,Delivered,20/11/2021,Fashion,Pablo,34,22,Germany,F-555,445220
2.86801E+18,49,177,Shipped,1/10/2021,Office,John,32,13,China,O-630,444770
2.44381E+18,22,170,Delivered,22/7/2021,Healthcare,John,31,18,India,HC-188,443999
1.76361E+18,82,200,Not Shipped,13/12/2021,Home,Anthony,34,23,Singapore,H-203,445443
2.99171E+18,40,174,Shipped,6/10/2021,Home,Jacob,23,14,Singapore,H-555,444775
1.54891E+18,2,178,Not Delivered,15/11/2021,Healthcare,Stella,34,21,UK,HC-901,445115
2.56281E+18,18,170,Not Shipped,7/10/2021,Healthcare,Maria,23,25,Singapore,HC-630,444776
3.65361E+18,40,140,Not Delivered,8/8/2021,Office,Sofia,31,17,China,O-555,444116
2.41171E+18,85,217,Shipped,18/12/2021,Healthcare,Sofia,33,11,India,HC-630,445448
2.59551E+18,78,167,Not Shipped,4/10/2021,Fashion,Abdul,26,23,China,F-901,444773
2.85561E+18,94,120,Shipped,17/7/2021,Office,Maria,32,22,Singapore,O-188,443994
1.55721E+18,50,161,Shipped,6/9/2021,Healthcare,Kristen,31,13,Singapore,HC-630,444445
2.62821E+18,29,156,Delivered,5/8/2021,Fashion,Jacob,32,17,Kenya,F-555,444113
4.02411E+18,4,160,Not Delivered,5/12/2021,Home,John,29,13,USA,H-203,445335
1.87911E+18,51,135,Shipped,4/7/2021,Fashion,John,22,17,USA,F-901,443881
2.39281E+18,12,144,Not Delivered,18/9/2021,Healthcare,Emma,24,11,China,HC-901,444557
4.98261E+18,32,245,Not Shipped,6/12/2021,Entertainment,Kristen,24,20,China,ENT-630,445336
4.78921E+18,6,250,Shipped,27/8/2021,Entertainment,John,33,10,Kenya,ENT-630,444335
2.90521E+18,65,222,Not Delivered,4/7/2021,Entertainment,Emma,25,15,USA,ENT-630,443881
3.13901E+18,65,175,Not Delivered,16/9/2021,Healthcare,Kristen,24,19,Singapore,HC-188,444555
1.29021E+18,72,107,Not Delivered,27/8/2021,,Maria,28,18,Italy,O-101,444335
2.19891E+18,91,122,Not Delivered,18/12/2021,Office,Pablo,33,18,India,O-188,445448
1.02321E+18,94,238,Not Shipped,21/9/2021,Entertainment,Maria,29,15,Singapore,ENT-555,444660
3.36711E+18,76,177,Delivered,18/12/2021,Healthcare,Abdul,22,15,China,HC-901,445448
1.51141E+18,79,227,Delivered,24/8/2021,Home,Maria,31,14,UK,H-101,444332
1.80861E+18,83,166,Not Delivered,12/7/2021,Home,Emma,35,14,Germany,H-555,443889
3.67731E+18,81,218,Delivered,25/10/2021,Fashion,John,33,25,Italy,F-630,444994
4.86361E+18,75,205,Shipped,18/12/2021,Fashion,Pablo,32,14,USA,F-555,445448
2.57091E+18,26,228,Not Delivered,20/9/2021,Office,Abdul,23,15,China,O-101,444559
2.68031E+18,45,128,Not Delivered,29/7/2021,Office,John,25,11,UK,O-630,444006
4.50051E+18,79,177,Delivered,29/8/2021,Office,Abdul,30,14,UK,O-203,444337
1.92611E+18,38,151,Not Delivered,7/10/2021,,John,23,10,India,O-630,444776
4.26371E+18,84,133,Shipped,5/8/2021,Office,Anthony,28,13,UK,O-188,444113
1.17111E+18,33,120,Not Shipped,20/9/2021,Office,Maria,31,19,Italy,O-203,444559
3.56971E+18,82,197,Not Delivered,16/7/2021,Entertainment,Anthony,33,24,USA,ENT-555,443993
4.63041E+18,99,187,Not Delivered,8/8/2021,Home,Sofia,33,23,Singapore,H-555,444116
4.69931E+18,1,175,Not Shipped,13/11/2021,Healthcare,Maria,23,19,USA,HC-555,445113
2.06241E+18,35,207,Delivered,13/11/2021,Entertainment,Pablo,21,24,Singapore,ENT-101,445113
4.91411E+18,88,166,Shipped,20/9/2021,Fashion,Maria,28,24,UK,F-188,444559
3.36971E+18,80,163,Not Delivered,13/11/2021,Home,Abdul,26,24,Italy,H-901,445113
3.77821E+18,62,219,Not Shipped,14/8/2021,Entertainment,Kristen,20,10,USA,ENT-630,444222
2.77551E+18,4,136,Shipped,27/11/2021,Entertainment,Kristen,24,19,China,ENT-555,445227
2.62131E+18,31,149,Not Shipped,25/10/2021,Fashion,Anthony,22,12,India,F-555,444994
3.27661E+18,53,143,Not Shipped,15/8/2021,Entertainment,Stella,24,24,India,ENT-901,444223
4.74791E+18,88,194,Not Delivered,20/9/2021,Fashion,John,34,,India,F-188,444559
3.76781E+18,97,136,Not Shipped,7/7/2021,Home,Emma,34,11,Singapore,H-901,443884
1.43111E+18,62,148,Delivered,11/10/2021,Home,Sofia,32,16,Kenya,H-188,444880
3.10471E+18,66,219,Shipped,25/11/2021,Entertainment,Abdul,34,14,Italy,ENT-901,445225
4.46331E+18,99,150,Not Delivered,18/12/2021,Entertainment,Sofia,28,15,Kenya,ENT-188,445448
2.27151E+18,71,235,Shipped,24/8/2021,Fashion,Jacob,24,14,Italy,F-188,444332
1.90451E+18,50,188,Delivered,21/12/2021,Office,Stella,34,10,Italy,O-101,445551
3.31141E+18,2,129,Delivered,18/12/2021,Home,Sofia,31,20,Italy,H-555,445448
4.00271E+18,48,227,Delivered,29/10/2021,Fashion,Kristen,25,17,UK,F-555,444998
4.91821E+18,3,202,Delivered,14/7/2021,Healthcare,Stella,21,17,USA,HC-203,443991
2.56511E+18,92,103,Delivered,10/7/2021,Healthcare,Pablo,35,22,Italy,HC-901,443887
2.91881E+18,50,172,Shipped,18/9/2021,Home,Kristen,29,23,UK,H-630,444557
3.27671E+18,70,181,Shipped,24/11/2021,Fashion,Maria,35,20,USA,F-630,445224
1.64351E+18,68,218,Shipped,13/9/2021,Healthcare,Jacob,32,19,China,HC-188,444552
2.49341E+18,21,222,Shipped,21/11/2021,Entertainment,Maria,24,20,UK,ENT-203,445221
4.43451E+18,34,233,Delivered,29/10/2021,Home,John,35,14,Singapore,H-555,444998
3.13881E+18,46,113,Not Delivered,13/9/2021,Entertainment,Kristen,21,15,Singapore,ENT-555,444552
4.10461E+18,2,119,Not Shipped,26/8/2021,Office,Pablo,30,22,Germany,O-555,444334
2.16611E+18,10,111,Not Shipped,8/7/2021,Home,Anthony,25,12,UK,H-901,443885
4.48741E+18,8,233,Shipped,1/11/2021,Healthcare,John,23,12,Kenya,HC-101,445001
1.09151E+18,94,209,Delivered,5/7/2021,Office,John,25,23,Germany,O-901,443882
4.35631E+18,9,247,Delivered,24/10/2021,Entertainment,Emma,28,24,Italy,ENT-203,444993
2.39931E+18,40,142,Not Shipped,16/7/2021,Home,Sofia,32,22,UK,H-901,443993
3.32041E+18,26,120,Delivered,16/7/2021,,Sofia,23,20,Kenya,HC-101,443993
2.31871E+18,80,136,Not Shipped,6/10/2021,Entertainment,Jacob,30,24,China,ENT-101,444775
1.32341E+18,85,239,Delivered,12/7/2021,Entertainment,Abdul,31,23,USA,ENT-188,443889
4.49011E+18,34,122,Shipped,22/7/2021,Entertainment,Anthony,35,11,India,ENT-203,443999
3.26651E+18,91,150,Not Delivered,11/11/2021,Healthcare,Anthony,34,17,USA,HC-630,445111
3.47571E+18,46,127,Not Delivered,12/10/2021,Entertainment,Anthony,32,16,Singapore,ENT-188,444881
3.37651E+18,41,209,Shipped,16/10/2021,Fashion,Pablo,24,15,Kenya,F-188,444885
3.47651E+18,33,108,Shipped,15/9/2021,Home,Kristen,28,19,Kenya,H-203,444554
4.63721E+18,10,214,Not Delivered,17/10/2021,Office,Jacob,33,23,India,O-203,444886
4.27331E+18,56,174,Not Shipped,29/12/2021,Home,Pablo,31,22,Kenya,H-101,445559
1.20851E+18,65,241,Delivered,12/12/2021,Healthcare,Jacob,28,19,Singapore,HC-555,445442
3.24671E+18,40,153,Delivered,7/12/2021,Office,Jacob,32,25,India,O-555,445337
2.26191E+18,78,153,Delivered,3/10/2021,Healthcare,Maria,21,25,Italy,HC-555,444772
4.08261E+18,96,193,Not Shipped,7/12/2021,Fashion,Emma,33,25,Germany,F-203,445337
4.88171E+18,64,139,Delivered,6/10/2021,Healthcare,Sofia,33,15,UK,HC-101,444775
1.49751E+18,77,145,Not Delivered,11/10/2021,Healthcare,Abdul,28,22,China,HC-203,444880
1.14881E+18,65,204,Not Delivered,29/10/2021,Entertainment,Sofia,31,17,USA,ENT-901,444998
2.19301E+18,32,218,Not Shipped,3/7/2021,Healthcare,Abdul,35,13,India,HC-203,443880
3.73091E+18,91,196,Shipped,4/10/2021,Healthcare,John,34,21,USA,HC-901,444773
1.34711E+18,57,150,Not Shipped,29/12/2021,Entertainment,Emma,30,25,Kenya,ENT-555,445559
3.29201E+18,60,123,Not Shipped,1/11/2021,Healthcare,John,32,19,UK,HC-203,445001
1.55541E+18,61,127,Not Shipped,2/10/2021,Fashion,John,29,22,UK,F-901,444771
3.11291E+18,89,230,Delivered,14/7/2021,Healthcare,Kristen,30,11,China,HC-188,443991
4.21611E+18,38,238,Shipped,22/12/2021,Entertainment,Emma,28,16,Singapore,ENT-901,445552
2.28391E+18,63,203,Delivered,6/9/2021,Fashion,Kristen,33,25,USA,F-188,444445
2.12711E+18,64,198,Shipped,10/9/2021,Healthcare,Kristen,25,25,Kenya,HC-101,444449
3.52561E+18,93,200,Shipped,21/12/2021,Entertainment,Maria,30,14,Germany,ENT-188,445551
1.49401E+18,15,238,Delivered,6/7/2021,Office,Jacob,26,10,USA,O-901,443883
4.28331E+18,65,186,Not Delivered,5/8/2021,Healthcare,Emma,28,19,UK,HC-188,444113
4.85651E+18,98,219,Not Delivered,12/10/2021,Entertainment,Jacob,33,17,India,ENT-203,444881
4.13671E+18,26,245,Delivered,24/8/2021,Fashion,Emma,32,20,Italy,F-203,444332
1.05341E+18,11,234,Not Delivered,17/7/2021,Fashion,Maria,27,12,India,F-203,443994
4.98161E+18,22,222,Not Shipped,23/12/2021,Healthcare,Abdul,29,21,Italy,HC-901,445553
3.09281E+18,21,183,Not Delivered,15/11/2021,Fashion,Jacob,29,16,Kenya,F-901,445115
4.82721E+18,45,194,Delivered,18/9/2021,Fashion,Abdul,29,18,Germany,F-101,444557
2.84641E+18,25,216,Shipped,21/12/2021,Entertainment,Jacob,34,24,Germany,ENT-188,445551
4.55081E+18,72,136,Not Shipped,15/9/2021,Office,Stella,35,25,Kenya,O-901,444554
1.51971E+18,67,189,Not Delivered,25/8/2021,Entertainment,Pablo,28,25,China,ENT-555,444333
1.49091E+18,78,121,Not Delivered,10/7/2021,Fashion,Pablo,28,21,USA,F-555,443887
3.41191E+18,43,213,Not Delivered,26/10/2021,Healthcare,Kristen,20,18,Kenya,HC-203,444995
2.21051E+18,70,239,Delivered,23/10/2021,Fashion,John,31,10,Italy,F-101,444992
4.60251E+18,83,192,Not Shipped,21/11/2021,Fashion,Emma,20,23,India,F-555,445221
2.21141E+18,95,221,Not Delivered,18/8/2021,Entertainment,Emma,30,13,China,ENT-630,444226
3.92321E+18,74,173,Delivered,21/12/2021,Healthcare,Anthony,33,15,China,HC-630,445551
2.07821E+18,47,200,Shipped,18/12/2021,Entertainment,John,28,12,Singapore,ENT-101,445448
3.38461E+18,42,110,Not Delivered,29/10/2021,Home,Jacob,26,24,India,H-901,444998
4.93781E+18,47,226,Not Shipped,26/12/2021,Home,Emma,25,24,Italy,H-188,445556
2.48781E+18,44,195,Not Shipped,21/11/2021,Fashion,Pablo,26,19,USA,F-203,445221
2.21591E+18,11,164,Delivered,26/10/2021,Home,Stella,35,21,Singapore,H-101,444995
2.10711E+18,18,135,Not Delivered,18/12/2021,Office,Pablo,25,24,China,O-630,445448
2.21591E+18,1,135,Delivered,18/12/2021,Fashion,Anthony,22,24,Germany,F-901,445448
3.02761E+18,25,108,Not Shipped,29/7/2021,Fashion,Kristen,34,23,Germany,F-901,444006
2.14561E+18,53,112,Delivered,15/9/2021,Healthcare,Sofia,22,16,UK,HC-630,444554
4.09501E+18,98,178,Shipped,29/10/2021,Fashion,John,31,21,Germany,F-101,444998
4.90781E+18,39,234,Not Delivered,4/10/2021,Entertainment,John,31,21,Singapore,ENT-901,444773
1.54671E+18,19,231,Not Shipped,14/8/2021,Healthcare,Maria,35,14,USA,HC-901,444222
4.24301E+18,16,177,Shipped,27/11/2021,Fashion,Pablo,23,10,UK,F-101,445227
3.17201E+18,50,226,Delivered,15/11/2021,Office,Jacob,23,13,USA,O-203,445115
1.45561E+18,46,191,Not Shipped,1/11/2021,Fashion,John,22,20,USA,F-630,445001
4.83011E+18,66,244,Not Shipped,3/10/2021,Healthcare,Pablo,34,16,India,HC-203,444772
4.56931E+18,35,205,Shipped,11/8/2021,Fashion,Anthony,33,18,USA,F-203,444119
3.28721E+18,65,191,Delivered,14/12/2021,Office,Kristen,26,14,Kenya,O-555,445444
2.77471E+18,47,175,Delivered,14/10/2021,Fashion,John,25,19,UK,F-203,444883
4.91481E+18,43,159,Not Delivered,20/11/2021,Healthcare,Kristen,33,13,India,HC-901,445220
3.66281E+18,79,108,Delivered,20/11/2021,Home,Anthony,32,22,China,H-203,445220
4.59681E+18,88,170,Delivered,21/9/2021,Healthcare,Abdul,30,12,USA,HC-101,444660
4.21821E+18,65,212,Delivered,8/7/2021,Home,Emma,32,20,India,H-555,443885
2.44131E+18,73,156,Not Delivered,30/8/2021,Fashion,Jacob,23,20,UK,F-555,444338
3.41271E+18,43,193,Shipped,15/11/2021,Fashion,Pablo,32,11,China,F-555,445115
3.49661E+18,97,239,Not Delivered,30/8/2021,Healthcare,Kristen,33,13,Kenya,HC-203,444338
2.15191E+18,73,205,Delivered,7/12/2021,Fashion,Emma,26,24,Singapore,F-101,445337
2.73911E+18,98,180,Shipped,16/9/2021,Healthcare,Anthony,31,19,Italy,HC-555,444555
2.89481E+18,70,123,Shipped,6/10/2021,Home,Sofia,20,23,India,H-188,444775
4.88511E+18,87,121,Shipped,4/7/2021,Healthcare,Abdul,30,10,USA,HC-555,443881
4.79311E+18,62,196,Not Shipped,21/9/2021,Home,Emma,23,19,Kenya,H-630,444660
3.28721E+18,16,239,Not Shipped,7/7/2021,Home,Maria,33,19,Singapore,H-555,443884
2.53021E+18,70,127,Delivered,27/9/2021,Fashion,Kristen,21,22,India,F-101,444666
1.32381E+18,20,105,Shipped,12/7/2021,Home,Sofia,24,13,India,H-901,443889
4.03241E+18,100,131,Shipped,30/12/2021,Home,Emma,28,15,India,H-630,445660
4.57811E+18,15,110,Shipped,13/7/2021,Healthcare,Kristen,25,20,China,HC-188,443990
4.56681E+18,57,228,Shipped,20/8/2021,Fashion,Pablo,21,17,Italy,F-203,444228
3.82941E+18,58,180,Not Delivered,4/10/2021,Entertainment,Anthony,27,17,USA,ENT-630,444773
3.31911E+18,31,172,Not Shipped,4/10/2021,Home,Kristen,23,18,UK,H-203,444773
3.43831E+18,21,174,Delivered,25/7/2021,Home,Jacob,22,12,China,H-101,444002
4.16911E+18,86,194,Not Delivered,23/12/2021,Home,Jacob,24,24,Germany,H-555,445553
2.74981E+18,86,237,Not Shipped,15/7/2021,Entertainment,Emma,31,21,Italy,ENT-203,443992
1.27081E+18,65,196,Not Delivered,4/10/2021,Fashion,Abdul,24,24,China,F-203,444773
2.84231E+18,1,178,Delivered,12/12/2021,Healthcare,Emma,34,18,Germany,HC-555,445442
3.89461E+18,43,107,Not Delivered,27/9/2021,Fashion,Abdul,29,12,Singapore,F-901,444666
4.14111E+18,3,110,Not Delivered,2/9/2021,Fashion,Anthony,27,20,Germany,F-101,444441
1.93241E+18,81,148,Not Shipped,14/8/2021,Fashion,Anthony,21,14,China,F-188,444222
1.18231E+18,95,195,Not Shipped,7/10/2021,Home,Stella,28,23,Kenya,H-203,444776
4.75771E+18,25,140,Delivered,13/9/2021,Fashion,Emma,35,19,Italy,F-630,444552
3.68721E+18,69,132,Not Shipped,8/8/2021,Office,Anthony,21,12,China,O-901,444116
4.31881E+18,60,247,Not Delivered,27/8/2021,Home,Emma,21,21,Germany,H-101,444335
4.95351E+18,99,173,Shipped,27/9/2021,Office,Jacob,22,23,Germany,O-188,444666
2.90781E+18,86,242,Not Delivered,17/10/2021,Office,John,30,15,Germany,O-188,444886
1.82491E+18,7,198,Delivered,4/10/2021,Healthcare,Anthony,22,17,Kenya,HC-555,444773
2.47941E+18,86,113,Not Delivered,4/10/2021,Office,Kristen,20,18,Italy,O-203,444773
1.39391E+18,94,211,Not Delivered,27/11/2021,Fashion,Maria,29,25,USA,F-901,445227
3.53761E+18,24,145,Shipped,5/12/2021,Entertainment,Anthony,33,22,UK,ENT-101,445335
3.26951E+18,23,110,Delivered,21/12/2021,Office,Jacob,32,17,UK,O-101,445551
4.24371E+18,19,176,Not Shipped,29/8/2021,Fashion,Stella,24,22,UK,F-188,444337
1.05761E+18,83,125,Not Shipped,24/8/2021,Entertainment,Pablo,21,16,India,ENT-188,444332
1.23631E+18,18,172,Not Shipped,11/8/2021,Office,John,27,12,Kenya,O-203,444119
4.12221E+18,68,189,Delivered,18/8/2021,Fashion,Maria,34,21,Kenya,F-188,444226
2.21431E+18,79,222,Shipped,1/10/2021,Home,Stella,22,11,UK,H-630,444770
2.88541E+18,13,177,Not Shipped,3/7/2021,Healthcare,Jacob,22,11,Singapore,HC-901,443880
4.61651E+18,43,163,Not Shipped,30/12/2021,Office,Maria,20,17,UK,O-188,445660
4.01071E+18,67,135,Not Delivered,28/11/2021,Fashion,Jacob,23,18,Singapore,F-630,445228
4.65591E+18,75,193,Delivered,4/12/2021,Healthcare,Emma,24,12,USA,HC-101,445334
1.92921E+18,75,151,Not Delivered,4/10/2021,Entertainment,John,35,11,UK,ENT-188,444773
1.76341E+18,58,101,Not Delivered,4/10/2021,Healthcare,Anthony,34,22,Kenya,HC-188,444773
2.25511E+18,80,137,Not Shipped,16/7/2021,Healthcare,Jacob,25,17,UK,HC-101,443993
1.62721E+18,28,225,Shipped,25/11/2021,Entertainment,John,25,17,Italy,ENT-203,445225
3.79011E+18,50,250,Not Shipped,4/10/2021,Fashion,Abdul,27,17,UK,F-101,444773
3.22981E+18,63,140,Shipped,29/7/2021,Fashion,Emma,21,11,Kenya,F-630,444006
4.92401E+18,86,185,Not Shipped,27/9/2021,Healthcare,Pablo,23,12,Italy,HC-555,444666
2.99471E+18,95,235,Delivered,16/11/2021,Home,Jacob,23,11,China,H-555,445116
4.87621E+18,44,199,Shipped,11/7/2021,Home,Kristen,28,13,India,H-555,443888
4.26721E+18,28,132,Not Shipped,11/8/2021,Home,Sofia,32,22,Germany,H-555,444119
4.60641E+18,28,154,Delivered,26/12/2021,Fashion,Maria,30,24,USA,F-901,445556
1.03931E+18,6,233,Not Shipped,4/10/2021,Office,Anthony,33,21,USA,O-901,444773
2.46091E+18,90,198,Not Shipped,25/7/2021,Fashion,Kristen,25,18,Singapore,F-203,444002
4.99381E+18,31,156,Shipped,20/10/2021,Healthcare,Kristen,22,14,Kenya,HC-630,444889
1.72041E+18,76,144,Not Delivered,7/9/2021,Fashion,Emma,32,25,India,F-630,444446
3.44701E+18,80,128,Delivered,24/11/2021,Fashion,Sofia,21,17,USA,F-630,445224
2.33001E+18,31,193,Shipped,29/10/2021,Office,Kristen,23,14,Germany,O-188,444998
4.10591E+18,19,114,Not Shipped,1/11/2021,Fashion,Stella,25,24,Singapore,F-101,445001
4.79121E+18,32,153,Delivered,3/10/2021,Entertainment,Pablo,32,10,China,ENT-101,444772
1.57531E+18,52,116,Shipped,30/7/2021,Fashion,Kristen,31,25,China,F-203,444007
2.18591E+18,82,120,Shipped,2/12/2021,Healthcare,Sofia,32,14,Italy,HC-101,445332
4.71361E+18,40,200,Shipped,17/7/2021,Healthcare,Emma,23,16,India,HC-901,443994
4.77781E+18,45,106,Shipped,1/11/2021,Office,Jacob,34,13,UK,O-101,445001
1.41031E+18,72,125,Delivered,12/10/2021,Entertainment,John,29,24,Kenya,ENT-203,444881
3.16711E+18,48,233,Delivered,24/11/2021,Home,Pablo,27,13,Kenya,H-101,445224
1.49191E+18,66,233,Shipped,23/10/2021,Fashion,Maria,33,12,UK,F-188,444992
2.54951E+18,62,160,Shipped,16/11/2021,Fashion,Maria,35,21,Italy,F-555,445116
4.12031E+18,79,130,Delivered,10/12/2021,Healthcare,Abdul,34,24,Kenya,HC-630,445440
4.74601E+18,12,103,Not Shipped,24/8/2021,Office,Jacob,27,20,Italy,O-203,444332
2.73131E+18,28,194,Shipped,18/8/2021,Home,Sofia,25,14,Singapore,H-630,444226
1.74181E+18,50,101,Not Delivered,1/11/2021,Fashion,Emma,26,19,Kenya,F-901,445001
3.03241E+18,29,219,Not Shipped,17/7/2021,Fashion,Anthony,35,24,Germany,F-630,443994
4.96581E+18,66,181,Not Shipped,12/12/2021,Healthcare,John,27,15,UK,HC-188,445442
3.26121E+18,76,136,Not Shipped,29/7/2021,Home,Kristen,31,12,UK,H-901,444006
3.19561E+18,88,135,Not Shipped,6/10/2021,Entertainment,Jacob,21,18,Italy,ENT-630,444775
3.55131E+18,42,152,Not Delivered,15/9/2021,Fashion,Kristen,26,19,UK,F-101,444554
3.46301E+18,48,190,Shipped,21/11/2021,Office,John,28,23,India,O-630,445221
4.01781E+18,89,216,Not Delivered,21/12/2021,Home,Maria,22,22,UK,H-555,445551
2.34881E+18,11,142,Shipped,3/7/2021,Fashion,John,35,24,Singapore,F-101,443880
3.30281E+18,27,249,Not Shipped,18/12/2021,Entertainment,Kristen,23,25,Kenya,ENT-630,445448
4.32191E+18,28,160,Not Delivered,14/8/2021,Healthcare,Anthony,29,24,USA,HC-101,444222
2.22401E+18,21,236,Not Shipped,5/7/2021,Home,Emma,32,11,India,H-630,443882
4.40691E+18,85,117,Not Shipped,1/11/2021,Healthcare,Pablo,34,23,Italy,HC-203,445001
3.60311E+18,20,246,Not Delivered,6/9/2021,Fashion,Sofia,24,17,USA,F-901,444445
2.02061E+18,25,195,Not Shipped,12/10/2021,Office,Jacob,28,16,Germany,O-901,444881
3.71761E+18,48,143,Delivered,27/9/2021,Fashion,Abdul,29,22,China,F-188,444666
3.85381E+18,59,230,Not Delivered,16/11/2021,Entertainment,John,26,10,Germany,ENT-203,445116
1.57361E+18,42,151,Not Delivered,2/11/2021,Healthcare,Abdul,29,21,UK,HC-203,445002
2.09751E+18,41,174,Shipped,18/12/2021,Home,Pablo,31,10,India,H-630,445448
4.26071E+18,82,166,Not Delivered,14/9/2021,Home,John,27,18,USA,H-188,444553
3.40211E+18,39,233,Delivered,31/7/2021,Home,Stella,31,16,Italy,H-101,444008
2.61121E+18,81,114,Shipped,2/12/2021,Healthcare,Sofia,33,17,Singapore,HC-630,445332
3.87161E+18,10,232,Not Delivered,22/12/2021,Healthcare,John,35,21,Italy,HC-555,445552
4.10761E+18,18,124,Not Delivered,24/8/2021,Office,Sofia,25,25,Germany,O-101,444332
2.96471E+18,53,139,Not Delivered,21/12/2021,Home,Kristen,31,16,UK,H-203,445551
1.22391E+18,73,126,Not Delivered,13/7/2021,Healthcare,John,35,17,Singapore,HC-901,443990
3.78351E+18,88,183,Shipped,18/12/2021,Healthcare,Emma,33,24,UK,HC-901,445448
4.63651E+18,74,175,Not Shipped,13/7/2021,Fashion,Stella,34,13,USA,F-203,443990
1.39321E+18,88,106,Not Shipped,16/7/2021,Office,Maria,35,12,Kenya,O-101,443993
1.84061E+18,70,123,Shipped,4/7/2021,Office,Kristen,29,23,UK,O-203,443881
