,OrderID,Quantity,UnitPrice(USD),Status,OrderDate,Product_Category,Sales_Manager,Shipping_Cost(USD),Delivery_Time(Days),Shipping_Address,Product_Code,OrderCode
6124,3587210000999935872,43,138,Shipped,2021-10-06,Healthcare,Jacob,22,20.0,Italy,HC-203,444775
6125,4211010000999942110,67,237,Not Delivered,2021-12-12,Healthcare,Kristen,25,20.0,Singapore,HC-630,445442
6126,3348610000999933486,15,233,Not Shipped,2021-07-14,Entertainment,Maria,34,16.0,Italy,ENT-555,443991
6127,2026510000999920265,6,232,Shipped,2021-11-13,Fashion,Pablo,33,10.0,China,F-101,445113
6128,1344110000999913441,64,118,Not Delivered,2021-08-11,Entertainment,Sofia,33,19.0,Kenya,ENT-203,444119
6129,1777210000999917772,42,183,Delivered,2021-12-08,Entertainment,John,20,17.0,Singapore,ENT-630,445338
6130,3971910000999939719,96,102,Not Shipped,2021-08-28,Office,Pablo,33,22.0,Singapore,O-203,444336
6131,5048310000999950483,20,235,Delivered,2021-11-01,Home,Kristen,31,23.0,Kenya,H-630,445001
6132,2652810000999926528,99,129,Shipped,2021-12-06,Healthcare,Abdul,27,14.0,UK,HC-188,445336
6133,2794210000999927942,90,192,Shipped,2021-08-27,Office,Maria,30,18.0,India,O-188,444335
6134,1337510000999913375,73,189,Delivered,2021-07-16,Fashion,Abdul,34,13.0,India,F-101,443993
6135,4705510000999947055,72,169,Delivered,2021-09-21,Office,Kristen,29,10.0,USA,O-630,444660
6136,2457610000999924576,62,136,Delivered,2021-12-18,Office,Anthony,32,23.0,Kenya,O-188,445448
6137,4245010000999942450,61,244,Not Delivered,2021-10-04,Fashion,Abdul,28,12.0,UK,F-203,444773
6138,3115510000999931155,88,112,Shipped,2021-12-24,Office,Kristen,32,17.0,Singapore,O-901,445554
6139,2691010000999926910,21,166,Not Shipped,2021-12-08,Healthcare,Abdul,31,14.0,India,HC-630,445338
6140,1984610000999919846,51,168,Shipped,2021-12-18,Home,Sofia,31,13.0,UK,H-630,445448
6141,3102110000999931021,21,242,Not Delivered,2021-11-13,Fashion,Sofia,32,21.0,USA,F-630,445113
6142,4586710000999945867,73,115,Shipped,2021-10-29,Entertainment,Sofia,34,19.0,Italy,ENT-188,444998
6143,4872210000999948722,20,217,Delivered,2021-08-30,Fashion,Kristen,33,19.0,Singapore,F-901,444338
6144,2671710000999926717,57,229,Shipped,2021-10-10,Fashion,Stella,23,18.0,India,F-555,444779
6145,1857710000999918577,93,198,Not Delivered,2021-10-07,Entertainment,Stella,24,22.0,China,ENT-188,444776
6146,1758210000999917582,53,161,Shipped,2021-10-17,Office,Jacob,31,18.0,Germany,O-101,444886
6147,1444110000999914441,100,208,Delivered,2021-08-06,Entertainment,Jacob,31,16.0,Germany,ENT-188,444114
6148,4747210000999947472,15,180,Not Delivered,2021-09-27,Healthcare,Maria,34,15.0,Germany,HC-630,444666
6149,1227810000999912278,89,171,Shipped,2021-12-18,Office,Pablo,28,21.0,Singapore,O-203,445448
6150,2156510000999921565,83,233,Delivered,2021-08-14,Office,Anthony,34,20.0,UK,O-555,444222
6151,1917810000999919178,33,199,Not Delivered,2021-12-18,Home,Stella,32,11.0,Germany,H-203,445448
6152,4580710000999945807,58,131,Not Shipped,2021-10-07,Entertainment,Emma,28,11.0,UK,ENT-901,444776
6153,1785110000999917851,19,247,Delivered,2021-12-08,Entertainment,Emma,25,16.0,China,ENT-630,445338
6154,4444610000999944446,28,180,Not Shipped,2021-12-24,Healthcare,Maria,26,25.0,Kenya,HC-203,445554
6155,4570810000999945708,20,200,Shipped,2021-07-29,Fashion,John,35,13.0,Kenya,F-901,444006
6156,4623610000999946236,44,163,Not Delivered,2021-09-19,Entertainment,Maria,35,24.0,Italy,ENT-101,444558
6157,4249110000999942491,42,192,Delivered,2021-09-07,Office,Stella,24,17.0,Germany,O-101,444446
6158,3150210000999931502,7,207,Not Delivered,2021-12-02,Entertainment,Pablo,26,14.0,Singapore,ENT-203,445332
6159,2661010000999926610,28,103,Delivered,2021-10-01,Home,Stella,29,25.0,USA,H-101,444770
6160,1343710000999913437,18,132,Shipped,2021-10-16,Home,John,33,16.0,Kenya,H-901,444885
6161,2678110000999926781,40,238,Shipped,2021-10-29,Entertainment,Anthony,35,15.0,China,ENT-555,444998
6162,3421010000999934210,74,215,Not Delivered,2021-10-23,Office,Emma,33,15.0,Kenya,O-901,444992
6163,4322610000999943226,89,152,Not Delivered,2021-12-12,Home,Emma,22,22.0,Kenya,H-188,445442
6164,3787110000999937871,79,190,Not Shipped,2021-08-08,Healthcare,Pablo,30,25.0,UK,HC-901,444116
6165,2590410000999925904,67,213,Shipped,2021-09-20,Fashion,Pablo,31,21.0,Singapore,F-101,444559
6166,2260510000999922605,93,133,Not Shipped,2021-07-08,Entertainment,Maria,35,22.0,UK,ENT-203,443885
6167,2028810000999920288,39,125,Shipped,2021-08-28,Healthcare,Kristen,26,23.0,Italy,HC-630,444336
6168,2938810000999929388,37,108,Shipped,2021-10-18,Fashion,John,30,20.0,USA,F-901,444887
6169,3405410000999934054,49,169,Not Shipped,2021-10-10,Entertainment,Pablo,28,14.0,UK,ENT-188,444779
6170,1990910000999919909,77,218,Shipped,2021-11-13,Office,Abdul,20,24.0,USA,O-203,445113
6171,3131610000999931316,80,239,Shipped,2021-09-02,Fashion,Maria,22,19.0,Singapore,F-630,444441
6172,3737210000999937372,22,168,Not Shipped,2021-08-30,Entertainment,Anthony,29,16.0,Singapore,ENT-188,444338
6173,1930110000999919301,96,126,Shipped,2021-12-08,Healthcare,Maria,33,10.0,India,HC-630,445338
6174,4604110000999946041,68,226,Not Delivered,2021-07-05,Entertainment,Abdul,31,15.0,Singapore,ENT-630,443882
6175,2542410000999925424,68,105,Not Delivered,2021-11-24,Home,Kristen,35,18.0,Singapore,H-203,445224
6176,1352310000999913523,87,192,Shipped,2021-12-21,Fashion,Anthony,25,24.0,Germany,F-188,445551
6177,5004710000999950047,93,139,Delivered,2021-12-08,Fashion,Sofia,35,20.0,India,F-555,445338
6178,2231710000999922317,96,183,Not Shipped,2021-08-06,Healthcare,Anthony,21,16.0,China,HC-203,444114
6179,3632510000999936325,69,176,Not Shipped,2021-09-10,Fashion,Jacob,27,13.0,Singapore,F-901,444449
6180,2163410000999921634,85,104,Not Shipped,2021-10-12,Office,Stella,30,25.0,China,O-203,444881
6181,1947710000999919477,23,207,Not Shipped,2021-10-02,Home,Anthony,28,21.0,Germany,H-901,444771
6182,3140910000999931409,77,123,Shipped,2021-12-06,Entertainment,Emma,22,11.0,USA,ENT-901,445336
6183,4785910000999947859,70,171,Not Shipped,2021-08-24,Healthcare,Stella,34,17.0,UK,HC-555,444332
6184,1598310000999915983,23,170,Delivered,2021-10-10,Entertainment,Emma,34,15.0,India,ENT-188,444779
6185,4213010000999942130,26,246,Not Delivered,2021-08-06,Healthcare,Sofia,35,12.0,Italy,HC-901,444114
6186,1558010000999915580,95,109,Not Shipped,2021-09-02,Home,Stella,32,12.0,China,H-901,444441
6187,1905710000999919057,27,173,Not Delivered,2021-08-28,Home,Stella,22,16.0,USA,H-555,444336
6188,3573710000999935737,2,123,Not Shipped,2021-08-29,Home,Kristen,20,24.0,Germany,H-188,444337
6189,1587810000999915878,85,233,Not Shipped,2021-09-10,Fashion,Emma,34,24.0,Germany,F-630,444449
6190,4196610000999941966,57,183,Not Shipped,2021-09-12,Healthcare,Emma,23,23.0,UK,HC-555,444551
6191,3648610000999936486,18,230,Not Shipped,2021-08-11,Healthcare,Emma,33,22.0,Kenya,HC-203,444119
6192,4065210000999940652,77,153,Not Delivered,2021-11-27,Healthcare,Jacob,27,13.0,Singapore,HC-630,445227
6193,4024110000999940241,35,162,Not Shipped,2021-07-05,Office,Emma,27,11.0,Germany,O-203,443882
6194,1565910000999915659,27,183,Not Delivered,2021-10-13,Entertainment,Abdul,32,23.0,Germany,ENT-630,444882
6195,2711810000999927118,32,106,Not Delivered,2021-08-08,Healthcare,Kristen,35,23.0,Singapore,HC-203,444116
6196,2311610000999923116,71,186,Not Shipped,2021-08-08,Office,Maria,30,13.0,Italy,O-188,444116
6197,4305910000999943059,6,157,Delivered,2021-07-12,Healthcare,Pablo,24,20.0,Germany,HC-630,443889
6198,1344510000999913445,12,155,Not Delivered,2021-07-22,Office,Kristen,30,13.0,Italy,O-203,443999
6199,1159410000999911594,88,182,Shipped,2021-11-16,Fashion,Emma,32,10.0,India,F-101,445116
6200,3289510000999932895,76,177,Shipped,2021-10-14,Entertainment,Anthony,21,18.0,USA,ENT-555,444883
6201,2588810000999925888,20,246,Not Delivered,2021-11-27,Fashion,Jacob,27,15.0,USA,F-203,445227
6202,2952810000999929528,97,190,Delivered,2021-12-05,Office,Sofia,23,15.0,Italy,O-901,445335
6203,2203910000999922039,47,209,Delivered,2021-10-20,Office,Emma,31,11.0,India,O-630,444889
6204,2650710000999926507,3,176,Shipped,2021-09-30,Entertainment,Abdul,32,17.0,Singapore,ENT-630,444669
6205,3430610000999934306,51,121,Not Delivered,2021-07-14,Entertainment,Stella,22,11.0,USA,ENT-203,443991
6206,2942610000999929426,53,214,Not Delivered,2021-07-25,Home,Pablo,31,16.0,Kenya,H-188,444002
6207,4853910000999948539,46,194,Delivered,2021-12-21,Healthcare,Pablo,31,11.0,USA,HC-555,445551
6208,1424510000999914245,21,108,Not Delivered,2021-10-26,Fashion,Anthony,23,11.0,Germany,F-630,444995
6209,2588710000999925887,48,201,Delivered,2021-12-08,Entertainment,Maria,25,11.0,Italy,ENT-901,445338
6210,4119810000999941198,32,125,Not Shipped,2021-09-27,Office,Sofia,29,13.0,Kenya,O-901,444666
6211,4846910000999948469,50,230,Shipped,2021-10-20,Entertainment,Maria,33,14.0,Germany,ENT-188,444889
6212,2107010000999921070,29,106,Not Shipped,2021-09-02,Healthcare,Abdul,26,20.0,Germany,HC-630,444441
6213,2457310000999924573,22,138,Delivered,2021-11-01,Home,Pablo,28,12.0,Kenya,H-203,445001
6214,4622810000999946228,78,213,Delivered,2021-09-02,Office,Jacob,20,20.0,China,O-101,444441
6215,2958610000999929586,80,212,Shipped,2021-09-13,Healthcare,Anthony,23,18.0,China,HC-555,444552
6216,2185310000999921853,56,165,Not Delivered,2021-09-06,Fashion,Anthony,32,17.0,Germany,F-101,444445
6217,4971310000999949713,36,186,Delivered,2021-09-13,Entertainment,Abdul,25,13.0,China,ENT-630,444552
6218,3258410000999932584,90,197,Shipped,2021-08-24,Fashion,Maria,21,13.0,India,F-901,444332
6219,4801610000999948016,71,161,Not Shipped,2021-10-03,Fashion,Sofia,22,12.0,USA,F-901,444772
6220,4853710000999948537,18,110,Not Shipped,2021-12-18,Office,Pablo,31,19.0,Kenya,O-101,445448
6221,3353710000999933537,79,110,Not Delivered,2021-10-03,Home,Jacob,31,20.0,Italy,H-188,444772
6222,4108510000999941085,77,144,Not Delivered,2021-07-16,Fashion,Emma,24,21.0,Germany,F-188,443993
6223,1301710000999913017,70,240,Not Shipped,2021-08-29,Entertainment,Jacob,34,14.0,Kenya,ENT-188,444337
6224,3506910000999935069,56,170,Not Shipped,2021-09-19,Home,Pablo,35,11.0,Kenya,H-203,444558
6225,3317310000999933173,12,126,Not Shipped,2021-09-13,Fashion,John,35,22.0,UK,F-630,444552
6226,4319710000999943197,68,205,Shipped,2021-08-15,Fashion,Kristen,22,17.0,USA,F-555,444223
6227,2508310000999925083,29,155,Not Shipped,2021-08-20,Home,John,32,17.0,USA,H-101,444228
6228,4027110000999940271,40,242,Delivered,2021-12-23,Healthcare,Abdul,22,18.0,China,HC-630,445553
6229,2957310000999929573,1,204,Not Delivered,2021-07-03,Office,Sofia,24,11.0,UK,O-901,443880
6230,2409710000999924097,93,207,Not Delivered,2021-10-20,Entertainment,Anthony,31,18.0,China,ENT-630,444889
6231,2097410000999920974,51,153,Shipped,2021-09-13,Entertainment,Abdul,20,15.0,China,ENT-901,444552
6232,2697110000999926971,23,123,Not Shipped,2021-07-22,Office,Abdul,23,21.0,Germany,O-630,443999
6233,1127110000999911271,9,197,Shipped,2021-10-04,Home,Pablo,34,23.0,Kenya,H-555,444773
6234,4405810000999944058,86,164,Not Shipped,2021-11-07,Healthcare,Emma,28,20.0,China,HC-555,445007
6235,1945210000999919452,89,128,Not Shipped,2021-12-05,Healthcare,Kristen,25,25.0,Singapore,HC-101,445335
6236,2815210000999928152,36,167,Delivered,2021-09-16,Office,Anthony,32,14.0,China,O-188,444555
6237,4083810000999940838,89,182,Not Shipped,2021-12-12,Fashion,Abdul,26,,Kenya,F-188,445442
6238,3526710000999935267,45,134,Not Delivered,2021-12-18,Fashion,Emma,29,10.0,Italy,F-630,445448
6239,1349910000999913499,70,239,Shipped,2021-09-06,Home,Jacob,24,24.0,India,H-555,444445
6240,4135210000999941352,53,250,Not Shipped,2021-09-06,Healthcare,Pablo,27,11.0,India,HC-188,444445
6241,3127210000999931272,77,151,Shipped,2021-12-12,Healthcare,Emma,32,13.0,Kenya,HC-188,445442
6242,1222310000999912223,67,175,Not Shipped,2021-12-24,Fashion,Jacob,24,22.0,USA,F-901,445554
6243,4778910000999947789,51,123,Shipped,2021-11-21,Fashion,Jacob,31,25.0,India,F-901,445221
6244,1200810000999912008,97,139,Not Shipped,2021-07-12,Entertainment,Stella,24,25.0,Germany,ENT-188,443889
6245,1227710000999912277,39,131,Shipped,2021-11-20,Healthcare,Maria,30,21.0,Italy,HC-203,445220
6246,5023010000999950230,91,129,Not Shipped,2021-09-02,Healthcare,Jacob,23,19.0,Kenya,HC-555,444441
6247,2998810000999929988,93,100,Not Shipped,2021-09-13,Entertainment,Abdul,20,16.0,India,ENT-203,444552
6248,4200010000999942000,28,160,Shipped,2021-09-07,Healthcare,Abdul,29,16.0,Italy,HC-555,444446
6249,1628810000999916288,63,126,Not Shipped,2021-11-27,Office,Emma,32,13.0,USA,O-555,445227
6250,2943210000999929432,15,165,Delivered,2021-08-11,Home,Pablo,20,23.0,China,H-555,444119
6251,4024910000999940249,69,113,Not Shipped,2021-07-22,Home,Stella,26,25.0,Singapore,H-901,443999
6252,3244010000999932440,8,175,Not Delivered,2021-07-10,Entertainment,Kristen,34,13.0,China,ENT-188,443887
6253,2172910000999921729,15,122,Not Shipped,2021-08-29,Fashion,Stella,35,22.0,Germany,F-188,444337
6254,2854510000999928545,97,125,Not Shipped,2021-09-10,Healthcare,Maria,25,18.0,UK,HC-101,444449
6255,3481310000999934813,97,107,Shipped,2021-07-15,Healthcare,John,27,23.0,China,HC-630,443992
6256,2121610000999921216,42,233,Not Delivered,2021-08-24,Fashion,John,35,13.0,China,F-101,444332
6257,1187410000999911874,12,135,Shipped,2021-12-02,Fashion,Abdul,26,20.0,USA,F-555,445332
6258,2791110000999927911,35,224,Shipped,2021-10-19,Fashion,Stella,27,10.0,China,F-630,444888
6259,1988910000999919889,59,177,Not Shipped,2021-11-15,Fashion,Kristen,30,,Italy,F-555,445115
6260,2324610000999923246,48,185,Not Delivered,2021-10-04,Entertainment,Abdul,28,14.0,USA,ENT-555,444773
6261,2286410000999922864,36,104,Not Delivered,2021-12-08,Healthcare,Sofia,26,20.0,India,HC-188,445338
6262,2444410000999924444,82,131,Delivered,2021-09-02,Fashion,Stella,34,21.0,Kenya,F-901,444441
6263,1981510000999919815,38,149,Not Delivered,2021-10-04,Healthcare,Kristen,25,10.0,Italy,HC-630,444773
6264,4540810000999945408,84,120,Delivered,2021-11-21,Home,Sofia,24,20.0,Italy,H-101,445221
6265,2386910000999923869,69,236,Not Shipped,2021-08-24,Healthcare,Maria,24,15.0,China,HC-555,444332
6266,4064010000999940640,26,233,Shipped,2021-12-06,Entertainment,Abdul,22,17.0,UK,ENT-630,445336
6267,4233710000999942337,87,234,Delivered,2021-07-13,Fashion,Emma,26,15.0,Singapore,F-101,443990
6268,4129110000999941291,78,208,Delivered,2021-10-09,Office,Anthony,31,10.0,China,O-630,444778
6269,4034310000999940343,66,210,Not Delivered,2021-11-23,Fashion,John,27,13.0,Germany,F-203,445223
6270,2983810000999929838,49,247,Not Shipped,2021-10-10,Office,Pablo,25,14.0,Kenya,O-555,444779
6271,1032810000999910328,13,182,Not Delivered,2021-09-02,Healthcare,Maria,22,25.0,Kenya,HC-901,444441
6272,2219310000999922193,63,139,Not Delivered,2021-08-25,Office,Emma,20,15.0,Singapore,O-188,444333
6273,3253910000999932539,70,203,Not Shipped,2021-09-27,Healthcare,Emma,29,11.0,USA,HC-630,444666
6274,3655010000999936550,97,177,Not Delivered,2021-12-06,Office,Stella,35,25.0,Kenya,O-901,445336
6275,3886510000999938865,35,231,Shipped,2021-10-04,Entertainment,Anthony,20,23.0,USA,ENT-203,444773
6276,3926210000999939262,59,163,Not Delivered,2021-07-05,Office,Abdul,24,16.0,Germany,O-188,443882
6277,2922910000999929229,34,104,Shipped,2021-09-06,Fashion,Jacob,28,20.0,India,F-901,444445
6278,3217110000999932171,57,144,Not Delivered,2021-11-11,Home,Emma,32,17.0,UK,H-630,445111
6279,2544010000999925440,9,113,Not Delivered,2021-09-10,Office,Pablo,31,23.0,Singapore,O-630,444449
6280,4789010000999947890,38,108,Not Delivered,2021-07-29,Office,Emma,31,21.0,Germany,O-101,444006
6281,3877510000999938775,43,119,Not Delivered,2021-08-25,Entertainment,Maria,27,15.0,Singapore,ENT-203,444333
6282,1897810000999918978,7,225,Delivered,2021-10-24,Office,Anthony,27,25.0,USA,O-630,444993
6283,2254210000999922542,6,179,Not Delivered,2021-08-14,Home,John,27,12.0,Germany,H-555,444222
6284,1188310000999911883,60,180,Shipped,2021-12-30,Entertainment,John,20,25.0,Italy,ENT-188,445660
6285,3677010000999936770,7,233,Delivered,2021-11-01,Entertainment,Emma,30,20.0,India,ENT-630,445001
6286,1480410000999914804,86,107,Delivered,2021-12-13,Office,Maria,26,24.0,UK,O-555,445443
6287,1602310000999916023,99,220,Delivered,2021-10-06,Office,Maria,22,25.0,UK,O-101,444775
6288,3714110000999937141,32,164,Delivered,2021-07-03,Healthcare,Anthony,32,23.0,Germany,HC-188,443880
6289,1619510000999916195,16,177,Delivered,2021-07-14,Office,Maria,26,17.0,UK,O-101,443991
6290,3880110000999938801,74,148,Not Delivered,2021-07-08,Fashion,Kristen,32,20.0,Italy,F-630,443885
6291,2565810000999925658,2,188,Shipped,2021-08-15,Office,John,21,20.0,USA,O-555,444223
6292,4551110000999945511,14,176,Not Delivered,2021-12-12,Healthcare,Kristen,35,22.0,China,HC-630,445442
6293,3099310000999930993,91,105,Not Delivered,2021-09-13,Entertainment,Anthony,27,16.0,UK,ENT-630,444552
6294,2680110000999926801,91,223,Not Delivered,2021-11-13,Entertainment,Anthony,29,22.0,Singapore,ENT-101,445113
6295,1095510000999910955,9,147,Not Delivered,2021-10-07,Healthcare,Sofia,31,16.0,Singapore,HC-101,444776
6296,3586110000999935861,4,157,Not Delivered,2021-10-19,Office,Emma,31,10.0,Italy,O-555,444888
6297,3224410000999932244,23,206,Shipped,2021-10-10,Fashion,Abdul,30,24.0,China,F-630,444779
6298,2956710000999929567,84,242,Not Delivered,2021-08-15,Healthcare,Anthony,34,12.0,USA,HC-203,444223
6299,3932910000999939329,81,162,Not Shipped,2021-07-16,Entertainment,Maria,24,16.0,Italy,ENT-188,443993
6300,4784510000999947845,81,146,Not Delivered,2021-12-22,Home,John,32,22.0,Singapore,H-203,445552
6301,4232310000999942323,3,187,Shipped,2021-10-19,Home,Sofia,28,11.0,USA,H-630,444888
6302,1412110000999914121,67,191,Delivered,2021-07-31,Fashion,Sofia,33,25.0,Singapore,F-188,444008
6303,1407510000999914075,10,186,Not Delivered,2021-07-10,Fashion,Maria,23,25.0,India,F-555,443887
6304,3622010000999936220,24,157,Delivered,2021-12-14,Home,Emma,29,18.0,UK,H-555,445444
6305,4480210000999944802,73,121,Shipped,2021-12-22,Fashion,Sofia,21,22.0,China,F-555,445552
6306,1493010000999914930,52,139,Shipped,2021-07-10,Office,Pablo,35,22.0,Italy,O-555,443887
6307,3380410000999933804,67,150,Not Shipped,2021-07-30,Healthcare,Abdul,31,19.0,USA,HC-203,444007
6308,2940510000999929405,90,182,Not Delivered,2021-10-25,Home,Pablo,22,11.0,USA,H-203,444994
6309,1337710000999913377,67,237,Shipped,2021-10-11,Fashion,Kristen,20,10.0,India,F-630,444880
6310,1338210000999913382,80,240,Shipped,2021-08-15,Office,Anthony,31,12.0,USA,O-555,444223
6311,1922810000999919228,99,155,Not Shipped,2021-07-17,Entertainment,Emma,33,17.0,UK,ENT-901,443994
6312,2966910000999929669,82,153,Not Delivered,2021-12-18,Office,John,28,23.0,China,O-203,445448
6313,3660610000999936606,78,187,Not Delivered,2021-11-21,Office,Abdul,26,19.0,Singapore,O-203,445221
6314,3775110000999937751,14,174,Not Shipped,2021-10-23,Home,Abdul,29,23.0,India,H-555,444992
6315,2427910000999924279,23,118,Not Delivered,2021-12-04,Office,Abdul,27,18.0,Singapore,O-188,445334
6316,4418210000999944182,72,241,Not Delivered,2021-09-27,Healthcare,Stella,31,12.0,India,HC-203,444666
6317,1617710000999916177,8,138,Shipped,2021-07-11,Healthcare,Emma,20,22.0,China,HC-630,443888
6318,3418910000999934189,74,223,Not Shipped,2021-10-12,Office,Anthony,26,24.0,China,O-203,444881
6319,4198610000999941986,71,113,Delivered,2021-07-03,Healthcare,Stella,24,14.0,Italy,HC-101,443880
6320,4979010000999949790,39,118,Not Delivered,2021-09-15,Office,John,20,10.0,Italy,O-203,444554
6321,4565910000999945659,23,167,Not Delivered,2021-08-14,Entertainment,John,34,14.0,Germany,ENT-188,444222
6322,2059210000999920592,46,177,Not Shipped,2021-12-04,Entertainment,Emma,23,19.0,Kenya,ENT-101,445334
6323,4075910000999940759,23,133,Not Shipped,2021-07-27,Healthcare,Pablo,33,18.0,China,HC-188,444004
6324,4400910000999944009,51,237,Delivered,2021-09-21,Home,Anthony,25,11.0,Germany,H-555,444660
6325,3011410000999930114,16,193,Not Delivered,2021-10-03,Office,Kristen,24,24.0,China,O-630,444772
6326,1126110000999911261,25,133,Delivered,2021-11-23,Entertainment,Emma,30,13.0,Germany,ENT-901,445223
6327,2382410000999923824,27,232,Delivered,2021-07-13,Office,Anthony,26,12.0,USA,O-555,443990
6328,4657710000999946577,27,151,Shipped,2021-11-28,Home,John,29,18.0,China,H-203,445228
6329,3928210000999939282,89,148,Not Shipped,2021-11-01,Fashion,Stella,34,25.0,Singapore,F-188,445001
6330,1614310000999916143,58,141,Not Delivered,2021-10-29,Home,Abdul,21,18.0,Italy,H-555,444998
6331,4605010000999946050,10,210,Not Delivered,2021-07-14,Fashion,Kristen,28,21.0,UK,F-901,443991
6332,3755210000999937552,37,210,Delivered,2021-10-29,Home,Sofia,24,12.0,UK,H-101,444998
6333,4054210000999940542,74,197,Not Shipped,2021-12-22,Fashion,Emma,34,22.0,Germany,F-901,445552
6334,1981710000999919817,98,221,Not Shipped,2021-08-26,Office,Jacob,35,19.0,Italy,O-203,444334
6335,4410710000999944107,85,115,Delivered,2021-08-24,Office,Stella,29,10.0,Singapore,O-555,444332
6336,2704910000999927049,40,173,Shipped,2021-09-14,Fashion,Abdul,25,16.0,Singapore,F-630,444553
6337,4406510000999944065,8,173,Delivered,2021-09-14,Home,John,34,15.0,Singapore,H-203,444553
6338,1948410000999919484,6,147,Delivered,2021-08-28,Office,Abdul,31,18.0,USA,O-901,444336
6339,4352910000999943529,1,161,Not Delivered,2021-11-21,Home,John,20,22.0,India,H-188,445221
6340,3533210000999935332,98,174,Shipped,2021-07-16,Fashion,Maria,21,23.0,USA,F-901,443993
6341,4000710000999940007,71,231,Not Delivered,2021-10-10,Entertainment,Anthony,21,12.0,Kenya,ENT-203,444779
6342,1778910000999917789,74,100,Shipped,2021-12-21,Healthcare,Stella,29,10.0,Singapore,HC-630,445551
6343,1779910000999917799,11,160,Not Shipped,2021-11-13,Home,Pablo,23,10.0,USA,H-101,445113
6344,2978210000999929782,64,169,Delivered,2021-10-25,Home,Emma,30,10.0,Singapore,H-188,444994
6345,3617010000999936170,71,168,Delivered,2021-10-23,Home,Sofia,30,20.0,USA,H-630,444992
6346,1681810000999916818,58,120,Not Shipped,2021-08-11,Home,Jacob,29,20.0,China,H-901,444119
6347,2529410000999925294,50,208,Not Delivered,2021-09-27,Fashion,Kristen,26,17.0,UK,F-203,444666
6348,4535010000999945350,98,123,Delivered,2021-07-03,Fashion,Pablo,24,22.0,USA,F-203,443880
6349,2555010000999925550,19,101,Not Shipped,2021-09-14,Entertainment,Stella,26,21.0,Singapore,ENT-630,444553
6350,4862710000999948627,79,238,Not Delivered,2021-11-01,Office,John,23,23.0,USA,O-555,445001
6351,2746610000999927466,24,119,Shipped,2021-12-08,Healthcare,Emma,28,16.0,UK,HC-555,445338
6352,2719110000999927191,28,187,Not Shipped,2021-07-29,Entertainment,Pablo,35,10.0,Singapore,ENT-188,444006
6353,3189410000999931894,6,115,Not Shipped,2021-07-14,Office,Abdul,29,20.0,Germany,O-203,443991
6354,3600810000999936008,8,219,Not Shipped,2021-10-12,Entertainment,Sofia,26,13.0,Singapore,ENT-555,444881
6355,2947810000999929478,44,221,Not Shipped,2021-08-05,Office,Stella,26,16.0,UK,O-901,444113
6356,4156410000999941564,13,121,Delivered,2021-11-15,Entertainment,Jacob,30,24.0,Singapore,ENT-101,445115
6357,4304410000999943044,17,131,Shipped,2021-08-03,Fashion,Anthony,31,18.0,India,F-203,444111
6358,3843010000999938430,16,230,Not Shipped,2021-11-24,Home,Emma,24,25.0,Kenya,H-630,445224
6359,1718010000999917180,98,156,Not Delivered,2021-09-07,Office,Emma,23,19.0,Kenya,O-203,444446
6360,1764610000999917646,35,203,Shipped,2021-09-02,Healthcare,Emma,26,21.0,Kenya,HC-901,444441
6361,2289810000999922898,78,192,Not Delivered,2021-12-05,Home,Abdul,23,20.0,Kenya,H-188,445335
6362,2660110000999926601,35,234,Not Shipped,2021-09-10,Office,Kristen,33,24.0,India,O-203,444449
6363,3906910000999939069,29,122,Not Delivered,2021-08-14,Office,Pablo,25,13.0,India,O-630,444222
6364,2191710000999921917,38,105,Shipped,2021-09-24,Office,Emma,29,13.0,Singapore,O-203,444663
6365,4143010000999941430,91,238,Shipped,2021-09-24,Fashion,Pablo,20,25.0,China,F-901,444663
6366,1251910000999912519,29,199,Shipped,2021-07-14,Healthcare,Pablo,32,17.0,Kenya,HC-101,443991
6367,2968610000999929686,79,234,Shipped,2021-10-11,Healthcare,Anthony,35,16.0,India,HC-555,444880
6368,1632510000999916325,55,118,Shipped,2021-10-19,Healthcare,Jacob,31,23.0,USA,HC-203,444888
6369,3631810000999936318,55,243,Not Delivered,2021-07-07,Home,Anthony,21,11.0,India,H-203,443884
6370,1669210000999916692,30,166,Not Shipped,2021-10-29,Entertainment,Pablo,31,12.0,Kenya,ENT-555,444998
6371,4554810000999945548,17,130,Not Shipped,2021-08-29,Entertainment,Anthony,33,19.0,Italy,ENT-188,444337
6372,4649110000999946491,6,143,Delivered,2021-11-13,Healthcare,Emma,29,10.0,Germany,HC-555,445113
6373,1728810000999917288,56,226,Not Shipped,2021-09-15,Home,Pablo,30,25.0,UK,H-630,444554
6374,1384310000999913843,23,139,Not Shipped,2021-11-24,Healthcare,Emma,27,12.0,Italy,HC-188,445224
6375,4426010000999944260,98,109,Not Shipped,2021-09-16,Home,Stella,34,20.0,Singapore,H-101,444555
6376,1311610000999913116,54,248,Shipped,2021-08-28,Fashion,John,33,17.0,India,F-203,444336
6377,1345510000999913455,51,181,Delivered,2021-10-14,Healthcare,John,25,13.0,USA,HC-203,444883
6378,4576710000999945767,4,126,Not Delivered,2021-12-14,Home,Abdul,29,13.0,USA,H-203,445444
6379,4281910000999942819,42,228,Delivered,2021-11-07,Healthcare,Sofia,25,14.0,China,HC-555,445007
