SystemCodeNumber,Capacity,Occupancy,LastUpdated
Broad Street,690,650,22/11/2016 10:31
Broad Street,690,662,22/11/2016 11:04
Broad Street,690,682,22/11/2016 11:31
Broad Street,690,663,22/11/2016 12:04
Broad Street,690,677,22/11/2016 12:31
Broad Street,690,673,22/11/2016 12:57
Broad Street,690,675,22/11/2016 13:31
Broad Street,690,569,22/11/2016 13:57
Broad Street,690,558,22/11/2016 14:31
Broad Street,690,541,22/11/2016 14:57
Broad Street,690,522,22/11/2016 15:31
Broad Street,690,616,22/11/2016 15:57
Broad Street,690,540,22/11/2016 16:30
Broad Street,690,266,23/11/2016 8:04
Broad Street,690,351,23/11/2016 8:30
Broad Street,690,487,23/11/2016 8:57
Broad Street,690,583,23/11/2016 9:31
Broad Street,690,647,23/11/2016 10:04
Broad Street,690,665,23/11/2016 10:31
Broad Street,690,681,23/11/2016 11:04
Broad Street,690,655,23/11/2016 11:31
Broad Street,690,673,23/11/2016 11:57
Broad Street,690,673,23/11/2016 12:31
Broad Street,690,671,23/11/2016 13:04
Broad Street,690,681,23/11/2016 13:31
Broad Street,690,674,23/11/2016 13:57
Broad Street,690,663,23/11/2016 14:30
Broad Street,690,635,23/11/2016 15:04
Broad Street,690,595,23/11/2016 15:31
Broad Street,690,552,23/11/2016 16:04
Broad Street,690,495,23/11/2016 16:30
Broad Street,690,213,24/11/2016 8:00
Broad Street,690,306,24/11/2016 8:27
Broad Street,690,450,24/11/2016 9:00
Broad Street,690,521,24/11/2016 9:34
Broad Street,690,577,24/11/2016 10:01
Broad Street,690,604,24/11/2016 10:27
Broad Street,690,627,24/11/2016 11:00
Broad Street,690,639,24/11/2016 11:27
Broad Street,690,656,24/11/2016 12:00
Broad Street,690,661,24/11/2016 12:30
Broad Street,690,658,24/11/2016 13:04
Broad Street,690,662,24/11/2016 13:30
Broad Street,690,668,24/11/2016 13:57
Broad Street,690,646,24/11/2016 14:30
Broad Street,690,625,24/11/2016 14:57
Broad Street,690,600,24/11/2016 15:31
Broad Street,690,568,24/11/2016 15:57
Broad Street,690,512,24/11/2016 16:31
Broad Street,690,190,25/11/2016 8:00
Broad Street,690,190,25/11/2016 8:00
Broad Street,690,384,25/11/2016 9:00
Broad Street,690,441,25/11/2016 9:27
Broad Street,690,482,25/11/2016 10:00
Broad Street,690,501,25/11/2016 10:27
Broad Street,690,529,25/11/2016 11:00
Broad Street,690,535,25/11/2016 11:27
Broad Street,690,565,25/11/2016 12:00
Broad Street,690,572,25/11/2016 12:34
Broad Street,690,559,25/11/2016 13:00
Broad Street,690,551,25/11/2016 13:27
Broad Street,690,557,25/11/2016 14:00
Broad Street,690,556,25/11/2016 14:34
Broad Street,690,539,25/11/2016 15:00
Broad Street,690,527,25/11/2016 15:27
Broad Street,690,505,25/11/2016 16:00
Broad Street,690,463,25/11/2016 16:27
Broad Street,690,83,26/11/2016 8:01
Broad Street,690,88,26/11/2016 8:28
Broad Street,690,113,26/11/2016 9:01
Broad Street,690,114,26/11/2016 9:35
Broad Street,690,128,26/11/2016 10:01
Broad Street,690,145,26/11/2016 10:35
Broad Street,690,159,26/11/2016 11:01
Broad Street,690,164,26/11/2016 11:28
Broad Street,690,183,26/11/2016 12:01
Broad Street,690,213,26/11/2016 12:28
Broad Street,690,224,26/11/2016 13:01
Broad Street,690,239,26/11/2016 13:28
Broad Street,690,254,26/11/2016 14:01
Broad Street,690,273,26/11/2016 14:41
Broad Street,690,279,26/11/2016 15:01
Broad Street,690,289,26/11/2016 15:28
Broad Street,690,296,26/11/2016 16:01
Broad Street,690,292,26/11/2016 16:28
Broad Street,690,64,27/11/2016 8:02
Broad Street,690,62,27/11/2016 8:32
Broad Street,690,65,27/11/2016 9:02
Broad Street,690,67,27/11/2016 9:32
Broad Street,690,74,27/11/2016 10:01
Broad Street,690,95,27/11/2016 10:32
Broad Street,690,105,27/11/2016 11:01
Broad Street,690,110,27/11/2016 11:31
Broad Street,690,122,27/11/2016 12:01
Broad Street,690,142,27/11/2016 12:32
Broad Street,690,147,27/11/2016 13:08
Broad Street,690,162,27/11/2016 13:32
Broad Street,690,172,27/11/2016 14:02
Broad Street,690,191,27/11/2016 14:31
Broad Street,690,215,27/11/2016 15:01
Broad Street,690,234,27/11/2016 15:32
Broad Street,690,242,27/11/2016 16:01
Broad Street,690,266,27/11/2016 16:32
Broad Street,690,187,28/11/2016 8:01
Broad Street,690,295,28/11/2016 8:32
Broad Street,690,410,28/11/2016 9:02
Broad Street,690,484,28/11/2016 9:28
Broad Street,690,562,28/11/2016 10:01
Broad Street,690,594,28/11/2016 10:32
Broad Street,690,595,28/11/2016 11:01
Broad Street,690,612,28/11/2016 11:32
Broad Street,690,614,28/11/2016 12:01
Broad Street,690,624,28/11/2016 12:28
Broad Street,690,631,28/11/2016 13:02
Broad Street,690,632,28/11/2016 13:31
Broad Street,690,633,28/11/2016 14:02
Broad Street,690,627,28/11/2016 14:32
Broad Street,690,614,28/11/2016 15:02
Broad Street,690,588,28/11/2016 15:41
Broad Street,690,562,28/11/2016 16:02
Broad Street,690,501,28/11/2016 16:28
Broad Street,690,199,29/11/2016 7:55
Broad Street,690,298,29/11/2016 8:28
Broad Street,690,432,29/11/2016 9:02
Broad Street,690,513,29/11/2016 9:28
Broad Street,690,587,29/11/2016 10:01
Broad Street,690,622,29/11/2016 10:28
Broad Street,690,646,29/11/2016 11:01
Broad Street,690,656,29/11/2016 11:28
Broad Street,690,667,29/11/2016 11:55
Broad Street,690,681,29/11/2016 12:28
Broad Street,690,672,29/11/2016 13:02
Broad Street,690,663,29/11/2016 13:28
Broad Street,690,651,29/11/2016 14:01
Broad Street,690,599,29/11/2016 14:28
Broad Street,690,588,29/11/2016 14:55
Broad Street,690,543,29/11/2016 15:28
Broad Street,690,507,29/11/2016 16:02
Broad Street,690,454,29/11/2016 16:28
Broad Street,690,204,30/11/2016 8:02
Broad Street,690,296,30/11/2016 8:28
Broad Street,690,419,30/11/2016 9:01
Broad Street,690,486,30/11/2016 9:28
Broad Street,690,533,30/11/2016 10:01
Broad Street,690,561,30/11/2016 10:28
Broad Street,690,577,30/11/2016 10:55
Broad Street,690,588,30/11/2016 11:28
Broad Street,690,619,30/11/2016 12:01
Broad Street,690,626,30/11/2016 12:28
Broad Street,690,639,30/11/2016 13:01
Broad Street,690,640,30/11/2016 13:28
Broad Street,690,643,30/11/2016 14:01
Broad Street,690,637,30/11/2016 14:28
Broad Street,690,622,30/11/2016 15:01
Broad Street,690,600,30/11/2016 15:28
Broad Street,690,559,30/11/2016 16:01
Broad Street,690,515,30/11/2016 16:28
Broad Street,690,236,1/12/2016 8:05
Broad Street,690,302,1/12/2016 8:25
Broad Street,690,444,1/12/2016 8:58
Broad Street,690,551,1/12/2016 9:25
Broad Street,690,628,1/12/2016 9:58
Broad Street,690,675,1/12/2016 10:25
Broad Street,690,690,1/12/2016 10:58
Broad Street,690,684,1/12/2016 11:32
Broad Street,690,686,1/12/2016 11:58
Broad Street,690,688,1/12/2016 12:25
Broad Street,690,690,1/12/2016 12:58
Broad Street,690,676,1/12/2016 13:25
Broad Street,690,684,1/12/2016 13:58
Broad Street,690,680,1/12/2016 14:25
Broad Street,690,651,1/12/2016 14:58
Broad Street,690,640,1/12/2016 15:25
Broad Street,690,607,1/12/2016 15:58
Broad Street,690,543,1/12/2016 16:25
Broad Street,690,195,2/12/2016 7:55
Broad Street,690,295,2/12/2016 8:28
Broad Street,690,434,2/12/2016 9:01
Broad Street,690,491,2/12/2016 9:28
Broad Street,690,539,2/12/2016 10:02
Broad Street,690,563,2/12/2016 10:28
Broad Street,690,590,2/12/2016 11:01
Broad Street,690,605,2/12/2016 11:28
Broad Street,690,624,2/12/2016 12:01
Broad Street,690,621,2/12/2016 12:28
Broad Street,690,623,2/12/2016 12:58
Broad Street,690,626,2/12/2016 13:25
Broad Street,690,634,2/12/2016 13:58
Broad Street,690,600,2/12/2016 14:25
Broad Street,690,582,2/12/2016 14:58
Broad Street,690,559,2/12/2016 15:31
Broad Street,690,537,2/12/2016 15:58
Broad Street,690,492,2/12/2016 16:32
Broad Street,690,172,5/12/2016 8:02
Broad Street,690,264,5/12/2016 8:29
Broad Street,690,383,5/12/2016 9:02
Broad Street,690,458,5/12/2016 9:29
Broad Street,690,530,5/12/2016 10:03
Broad Street,690,556,5/12/2016 10:29
Broad Street,690,575,5/12/2016 11:02
Broad Street,690,593,5/12/2016 11:29
Broad Street,690,620,5/12/2016 11:56
Broad Street,690,625,5/12/2016 12:29
Broad Street,690,634,5/12/2016 13:02
Broad Street,690,633,5/12/2016 13:29
Broad Street,690,632,5/12/2016 14:02
Broad Street,690,626,5/12/2016 14:29
Broad Street,690,613,5/12/2016 15:02
Broad Street,690,581,5/12/2016 15:29
Broad Street,690,547,5/12/2016 16:02
Broad Street,690,501,5/12/2016 16:29
Broad Street,690,189,6/12/2016 7:56
Broad Street,690,309,6/12/2016 8:29
Broad Street,690,420,6/12/2016 8:56
Broad Street,690,509,6/12/2016 9:29
Broad Street,690,585,6/12/2016 10:02
Broad Street,690,621,6/12/2016 10:29
Broad Street,690,649,6/12/2016 11:02
Broad Street,690,659,6/12/2016 11:29
Broad Street,690,673,6/12/2016 11:56
Broad Street,690,666,6/12/2016 12:29
Broad Street,690,661,6/12/2016 12:56
Broad Street,690,653,6/12/2016 13:29
Broad Street,690,647,6/12/2016 14:02
Broad Street,690,620,6/12/2016 14:29
Broad Street,690,601,6/12/2016 15:02
Broad Street,690,564,6/12/2016 15:29
Broad Street,690,530,6/12/2016 16:02
Broad Street,690,483,6/12/2016 16:29
Broad Street,690,221,7/12/2016 7:59
Broad Street,690,313,7/12/2016 8:26
Broad Street,690,436,7/12/2016 8:55
Broad Street,690,528,7/12/2016 9:26
Broad Street,690,594,7/12/2016 9:59
Broad Street,690,632,7/12/2016 10:26
Broad Street,690,660,7/12/2016 10:59
Broad Street,690,666,7/12/2016 11:25
Broad Street,690,679,7/12/2016 11:59
Broad Street,690,668,7/12/2016 12:26
Broad Street,690,679,7/12/2016 12:59
Broad Street,690,669,7/12/2016 13:26
Broad Street,690,677,7/12/2016 13:59
Broad Street,690,659,7/12/2016 14:26
Broad Street,690,636,7/12/2016 14:59
Broad Street,690,599,7/12/2016 15:32
Broad Street,690,567,7/12/2016 15:59
Broad Street,690,506,7/12/2016 16:32
Broad Street,690,188,8/12/2016 7:59
Broad Street,690,272,8/12/2016 8:26
Broad Street,690,390,8/12/2016 8:59
Broad Street,690,466,8/12/2016 9:26
Broad Street,690,523,8/12/2016 9:59
Broad Street,690,567,8/12/2016 10:32
Broad Street,690,592,8/12/2016 10:59
Broad Street,690,605,8/12/2016 11:32
Broad Street,690,620,8/12/2016 11:59
Broad Street,690,629,8/12/2016 12:25
Broad Street,690,632,8/12/2016 12:59
Broad Street,690,632,8/12/2016 13:25
Broad Street,690,629,8/12/2016 13:59
Broad Street,690,619,8/12/2016 14:26
Broad Street,690,600,8/12/2016 14:59
Broad Street,690,591,8/12/2016 15:26
Broad Street,690,545,8/12/2016 15:59
Broad Street,690,482,8/12/2016 16:32
Broad Street,690,206,9/12/2016 8:02
Broad Street,690,298,9/12/2016 8:29
Broad Street,690,388,9/12/2016 8:55
Broad Street,690,437,9/12/2016 9:29
Broad Street,690,473,9/12/2016 9:55
Broad Street,690,495,9/12/2016 10:29
Broad Street,690,516,9/12/2016 10:56
Broad Street,690,529,9/12/2016 11:29
Broad Street,690,540,9/12/2016 11:56
Broad Street,690,542,9/12/2016 12:29
Broad Street,690,542,9/12/2016 13:02
Broad Street,690,535,9/12/2016 13:29
Broad Street,690,529,9/12/2016 14:02
Broad Street,690,512,9/12/2016 14:29
Broad Street,690,507,9/12/2016 14:56
Broad Street,690,491,9/12/2016 15:29
Broad Street,690,447,9/12/2016 16:02
Broad Street,690,410,9/12/2016 16:29
Broad Street,690,85,10/12/2016 7:59
Broad Street,690,87,10/12/2016 8:29
Broad Street,690,92,10/12/2016 9:02
Broad Street,690,91,10/12/2016 9:29
Broad Street,690,96,10/12/2016 9:55
Broad Street,690,98,10/12/2016 10:29
Broad Street,690,103,10/12/2016 11:02
Broad Street,690,115,10/12/2016 11:29
Broad Street,690,128,10/12/2016 12:02
Broad Street,690,131,10/12/2016 12:29
Broad Street,690,135,10/12/2016 12:55
Broad Street,690,151,10/12/2016 13:29
Broad Street,690,165,10/12/2016 13:56
Broad Street,690,170,10/12/2016 14:25
Broad Street,690,188,10/12/2016 15:02
Broad Street,690,206,10/12/2016 15:25
Broad Street,690,210,10/12/2016 15:59
Broad Street,690,221,10/12/2016 16:25
Broad Street,690,91,11/12/2016 8:02
Broad Street,690,91,11/12/2016 8:25
Broad Street,690,88,11/12/2016 8:59
Broad Street,690,90,11/12/2016 9:26
Broad Street,690,89,11/12/2016 9:59
Broad Street,690,96,11/12/2016 10:25
Broad Street,690,101,11/12/2016 10:59
Broad Street,690,116,11/12/2016 11:26
Broad Street,690,133,11/12/2016 11:59
Broad Street,690,132,11/12/2016 12:32
Broad Street,690,134,11/12/2016 13:05
Broad Street,690,145,11/12/2016 13:26
Broad Street,690,161,11/12/2016 13:59
Broad Street,690,186,11/12/2016 14:32
Broad Street,690,193,11/12/2016 14:59
Broad Street,690,202,11/12/2016 15:25
Broad Street,690,186,11/12/2016 15:59
Broad Street,690,200,11/12/2016 16:25
Broad Street,690,183,12/12/2016 8:02
Broad Street,690,270,12/12/2016 8:29
Broad Street,690,392,12/12/2016 9:02
Broad Street,690,461,12/12/2016 9:29
Broad Street,690,531,12/12/2016 10:02
Broad Street,690,553,12/12/2016 10:29
Broad Street,690,564,12/12/2016 11:02
Broad Street,690,576,12/12/2016 11:29
Broad Street,690,594,12/12/2016 11:55
Broad Street,690,599,12/12/2016 12:29
Broad Street,690,600,12/12/2016 12:56
Broad Street,690,603,12/12/2016 13:29
Broad Street,690,599,12/12/2016 14:02
Broad Street,690,598,12/12/2016 14:29
Broad Street,690,584,12/12/2016 14:55
Broad Street,690,561,12/12/2016 15:29
Broad Street,690,533,12/12/2016 15:56
Broad Street,690,487,12/12/2016 16:29
Broad Street,690,212,13/12/2016 8:02
Broad Street,690,291,13/12/2016 8:29
Broad Street,690,437,13/12/2016 9:02
Broad Street,690,506,13/12/2016 9:29
Broad Street,690,568,13/12/2016 9:55
Broad Street,690,606,13/12/2016 10:29
Broad Street,690,632,13/12/2016 11:02
Broad Street,690,645,13/12/2016 11:29
Broad Street,690,664,13/12/2016 12:02
Broad Street,690,661,13/12/2016 12:29
Broad Street,690,661,13/12/2016 13:02
Broad Street,690,653,13/12/2016 13:55
Broad Street,690,642,13/12/2016 14:29
Broad Street,690,624,13/12/2016 14:56
Broad Street,690,601,13/12/2016 15:28
Broad Street,690,573,13/12/2016 16:02
Broad Street,690,530,13/12/2016 16:29
Broad Street,690,256,14/12/2016 8:03
Broad Street,690,387,14/12/2016 8:43
Broad Street,690,495,14/12/2016 9:03
Broad Street,690,567,14/12/2016 9:29
Broad Street,690,625,14/12/2016 10:02
Broad Street,690,644,14/12/2016 10:30
Broad Street,690,643,14/12/2016 11:30
Broad Street,690,617,14/12/2016 12:02
Broad Street,690,622,14/12/2016 12:30
Broad Street,690,626,14/12/2016 13:03
Broad Street,690,625,14/12/2016 13:29
Broad Street,690,634,14/12/2016 14:03
Broad Street,690,616,14/12/2016 14:30
Broad Street,690,602,14/12/2016 14:56
Broad Street,690,584,14/12/2016 15:30
Broad Street,690,559,14/12/2016 15:56
Broad Street,690,506,14/12/2016 16:30
Broad Street,690,173,15/12/2016 7:57
Broad Street,690,279,15/12/2016 8:30
Broad Street,690,423,15/12/2016 9:03
Broad Street,690,469,15/12/2016 9:30
Broad Street,690,519,15/12/2016 9:57
Broad Street,690,554,15/12/2016 10:30
Broad Street,690,589,15/12/2016 11:03
Broad Street,690,600,15/12/2016 11:26
Broad Street,690,616,15/12/2016 12:00
Broad Street,690,618,15/12/2016 12:26
Broad Street,690,614,15/12/2016 13:00
Broad Street,690,623,15/12/2016 13:26
Broad Street,690,624,15/12/2016 14:00
Broad Street,690,619,15/12/2016 14:26
Broad Street,690,587,15/12/2016 15:00
Broad Street,690,573,15/12/2016 15:26
Broad Street,690,546,15/12/2016 16:03
Broad Street,690,504,15/12/2016 16:30
Broad Street,690,196,16/12/2016 7:59
Broad Street,690,280,16/12/2016 8:30
Broad Street,690,385,16/12/2016 9:03
Broad Street,690,421,16/12/2016 9:30
Broad Street,690,455,16/12/2016 10:03
Broad Street,690,472,16/12/2016 10:29
Broad Street,690,499,16/12/2016 11:03
Broad Street,690,509,16/12/2016 11:30
Broad Street,690,517,16/12/2016 11:56
Broad Street,690,512,16/12/2016 12:30
Broad Street,690,508,16/12/2016 12:56
Broad Street,690,513,16/12/2016 13:30
Broad Street,690,516,16/12/2016 13:56
Broad Street,690,526,16/12/2016 14:30
Broad Street,690,515,16/12/2016 14:56
Broad Street,690,499,16/12/2016 15:30
Broad Street,690,465,16/12/2016 16:03
Broad Street,690,442,16/12/2016 16:30
Broad Street,690,98,17/12/2016 7:59
Broad Street,690,104,17/12/2016 8:26
Broad Street,690,114,17/12/2016 9:00
Broad Street,690,117,17/12/2016 9:26
Broad Street,690,127,17/12/2016 9:59
Broad Street,690,154,17/12/2016 10:33
Broad Street,690,182,17/12/2016 11:00
Broad Street,690,190,17/12/2016 11:33
Broad Street,690,209,17/12/2016 12:00
Broad Street,690,211,17/12/2016 12:26
Broad Street,690,227,17/12/2016 13:00
Broad Street,690,238,17/12/2016 13:27
Broad Street,690,271,17/12/2016 14:00
Broad Street,690,297,17/12/2016 14:30
Broad Street,690,305,17/12/2016 15:03
Broad Street,690,308,17/12/2016 15:30
Broad Street,690,323,17/12/2016 15:57
Broad Street,690,339,17/12/2016 16:30
Broad Street,690,131,18/12/2016 8:03
Broad Street,690,87,18/12/2016 8:30
Broad Street,690,89,18/12/2016 8:56
Broad Street,690,100,18/12/2016 9:30
Broad Street,690,103,18/12/2016 9:56
Broad Street,690,125,18/12/2016 10:30
Broad Street,690,168,18/12/2016 11:03
Broad Street,690,166,18/12/2016 11:30
Broad Street,690,168,18/12/2016 12:03
Broad Street,690,165,18/12/2016 12:30
Broad Street,690,178,18/12/2016 12:56
Broad Street,690,201,18/12/2016 13:30
Broad Street,690,240,18/12/2016 14:03
Broad Street,690,260,18/12/2016 14:30
Broad Street,690,269,18/12/2016 14:56
Broad Street,690,295,18/12/2016 15:30
Broad Street,690,321,18/12/2016 16:03
Broad Street,690,344,18/12/2016 16:30
Broad Street,690,187,19/12/2016 8:03
Broad Street,690,297,19/12/2016 8:30
Broad Street,690,401,19/12/2016 9:03
Broad Street,690,443,19/12/2016 9:30
Broad Street,690,480,19/12/2016 9:56
Broad Street,690,506,19/12/2016 10:30
Broad Street,690,544,19/12/2016 11:03
Broad Street,690,561,19/12/2016 11:30
Broad Street,690,591,19/12/2016 12:03
Broad Street,690,596,19/12/2016 12:30
Broad Street,690,611,19/12/2016 13:03
Broad Street,690,632,19/12/2016 13:30
Broad Street,690,633,19/12/2016 14:03
Broad Street,690,634,19/12/2016 14:30
Broad Street,690,625,19/12/2016 15:03
Broad Street,690,606,19/12/2016 15:29
Broad Street,690,580,19/12/2016 16:03
Broad Street,690,540,19/12/2016 16:30
Bull Ring,3053,215,4/10/2016 7:59
Bull Ring,3053,215,4/10/2016 7:59
Bull Ring,3053,260,4/10/2016 8:25
Bull Ring,3053,356,4/10/2016 8:59
Bull Ring,3053,436,4/10/2016 9:32
Bull Ring,3053,597,4/10/2016 9:59
Bull Ring,3053,770,4/10/2016 10:26
Bull Ring,3053,1002,4/10/2016 10:59
Bull Ring,3053,1137,4/10/2016 11:19
Bull Ring,3053,1446,4/10/2016 12:29
Bull Ring,3053,1547,4/10/2016 13:02
Bull Ring,3053,1554,4/10/2016 13:29
Bull Ring,3053,1541,4/10/2016 14:02
Bull Ring,3053,1424,4/10/2016 14:29
Bull Ring,3053,1325,4/10/2016 14:57
Bull Ring,3053,1192,4/10/2016 15:30
Bull Ring,3053,1071,4/10/2016 16:04
Bull Ring,3053,1001,4/10/2016 16:31
Bull Ring,3053,461,12/10/2016 8:04
Bull Ring,3053,501,12/10/2016 8:31
Bull Ring,3053,589,12/10/2016 9:03
Bull Ring,3053,687,12/10/2016 9:26
Bull Ring,3053,879,12/10/2016 10:01
Bull Ring,3053,1087,12/10/2016 10:31
Bull Ring,3053,1271,12/10/2016 11:04
Bull Ring,3053,1391,12/10/2016 11:31
Bull Ring,3053,1514,12/10/2016 12:04
Bull Ring,3053,1587,12/10/2016 12:31
Bull Ring,3053,1647,12/10/2016 13:04
Bull Ring,3053,1652,12/10/2016 13:34
Bull Ring,3053,1665,12/10/2016 14:03
Bull Ring,3053,1599,12/10/2016 14:34
Bull Ring,3053,1514,12/10/2016 15:01
Bull Ring,3053,1425,12/10/2016 15:30
Bull Ring,3053,1367,12/10/2016 15:57
Bull Ring,3053,1268,12/10/2016 16:31
Bull Ring,3053,423,13/10/2016 7:57
Bull Ring,3053,485,13/10/2016 8:31
Bull Ring,3053,571,13/10/2016 9:04
Bull Ring,3053,699,13/10/2016 9:31
Bull Ring,3053,865,13/10/2016 9:57
Bull Ring,3053,1086,13/10/2016 10:31
Bull Ring,3053,1282,13/10/2016 11:04
Bull Ring,3053,1412,13/10/2016 11:31
Bull Ring,3053,1552,13/10/2016 11:57
Bull Ring,3053,1683,13/10/2016 12:31
Bull Ring,3053,1761,13/10/2016 13:04
Bull Ring,3053,1795,13/10/2016 13:31
Bull Ring,3053,1750,13/10/2016 13:57
Bull Ring,3053,1718,13/10/2016 14:31
Bull Ring,3053,1653,13/10/2016 15:04
Bull Ring,3053,1574,13/10/2016 15:31
Bull Ring,3053,1551,13/10/2016 16:04
Bull Ring,3053,1466,13/10/2016 16:31
Bull Ring,3053,398,14/10/2016 8:01
Bull Ring,3053,455,14/10/2016 8:27
Bull Ring,3053,532,14/10/2016 9:01
Bull Ring,3053,691,14/10/2016 9:27
Bull Ring,3053,961,14/10/2016 10:01
Bull Ring,3053,1149,14/10/2016 10:27
Bull Ring,3053,1344,14/10/2016 11:01
Bull Ring,3053,1493,14/10/2016 11:27
Bull Ring,3053,1651,14/10/2016 12:01
Bull Ring,3053,1731,14/10/2016 12:27
Bull Ring,3053,1808,14/10/2016 13:01
Bull Ring,3053,1796,14/10/2016 13:27
Bull Ring,3053,1748,14/10/2016 14:01
Bull Ring,3053,1662,14/10/2016 14:34
Bull Ring,3053,1589,14/10/2016 15:01
Bull Ring,3053,1484,14/10/2016 15:27
Bull Ring,3053,1422,14/10/2016 16:01
Bull Ring,3053,1353,14/10/2016 16:34
Bull Ring,3053,334,15/10/2016 8:01
Bull Ring,3053,377,15/10/2016 8:34
Bull Ring,3053,473,15/10/2016 9:01
Bull Ring,3053,662,15/10/2016 9:27
Bull Ring,3053,918,15/10/2016 10:01
Bull Ring,3053,1148,15/10/2016 10:27
Bull Ring,3053,1503,15/10/2016 11:01
Bull Ring,3053,1718,15/10/2016 11:27
Bull Ring,3053,1973,15/10/2016 12:01
Bull Ring,3053,2141,15/10/2016 12:27
Bull Ring,3053,2380,15/10/2016 13:01
Bull Ring,3053,2523,15/10/2016 13:34
Bull Ring,3053,2591,15/10/2016 14:01
Bull Ring,3053,2660,15/10/2016 14:27
Bull Ring,3053,2667,15/10/2016 15:01
Bull Ring,3053,2650,15/10/2016 15:27
Bull Ring,3053,2556,15/10/2016 16:01
Bull Ring,3053,2430,15/10/2016 16:27
Bull Ring,3053,316,16/10/2016 7:57
Bull Ring,3053,352,16/10/2016 8:27
Bull Ring,3053,465,16/10/2016 9:01
Bull Ring,3053,544,16/10/2016 9:27
Bull Ring,3053,697,16/10/2016 10:04
Bull Ring,3053,784,16/10/2016 10:34
Bull Ring,3053,953,16/10/2016 11:01
Bull Ring,3053,1134,16/10/2016 11:27
Bull Ring,3053,1326,16/10/2016 12:01
Bull Ring,3053,1585,16/10/2016 12:27
Bull Ring,3053,1839,16/10/2016 13:01
Bull Ring,3053,1950,16/10/2016 13:27
Bull Ring,3053,2060,16/10/2016 14:01
Bull Ring,3053,2095,16/10/2016 14:34
Bull Ring,3053,2094,16/10/2016 15:01
Bull Ring,3053,1976,16/10/2016 15:31
Bull Ring,3053,1794,16/10/2016 15:57
Bull Ring,3053,1521,16/10/2016 16:31
Bull Ring,3053,370,17/10/2016 8:01
Bull Ring,3053,415,17/10/2016 8:27
Bull Ring,3053,490,17/10/2016 9:01
Bull Ring,3053,583,17/10/2016 9:27
Bull Ring,3053,770,17/10/2016 10:04
Bull Ring,3053,961,17/10/2016 10:31
Bull Ring,3053,1156,17/10/2016 11:04
Bull Ring,3053,1306,17/10/2016 11:31
Bull Ring,3053,1440,17/10/2016 12:04
Bull Ring,3053,1533,17/10/2016 12:31
Bull Ring,3053,1601,17/10/2016 12:57
Bull Ring,3053,1663,17/10/2016 13:31
Bull Ring,3053,1667,17/10/2016 14:04
Bull Ring,3053,1595,17/10/2016 14:31
Bull Ring,3053,1471,17/10/2016 14:57
Bull Ring,3053,1383,17/10/2016 15:31
Bull Ring,3053,1332,17/10/2016 15:57
Bull Ring,3053,1221,17/10/2016 16:28
Bull Ring,3053,384,18/10/2016 8:01
Bull Ring,3053,424,18/10/2016 8:28
Bull Ring,3053,513,18/10/2016 9:01
Bull Ring,3053,621,18/10/2016 9:28
Bull Ring,3053,827,18/10/2016 10:01
Bull Ring,3053,1007,18/10/2016 10:28
Bull Ring,3053,1254,18/10/2016 11:01
Bull Ring,3053,1433,18/10/2016 11:27
Bull Ring,3053,1662,18/10/2016 12:01
Bull Ring,3053,1746,18/10/2016 12:27
Bull Ring,3053,1842,18/10/2016 13:01
Bull Ring,3053,1870,18/10/2016 13:28
Bull Ring,3053,1824,18/10/2016 13:54
Bull Ring,3053,1674,18/10/2016 14:27
Bull Ring,3053,1541,18/10/2016 15:01
Bull Ring,3053,1431,18/10/2016 15:27
Bull Ring,3053,1327,18/10/2016 15:55
Bull Ring,3053,1195,18/10/2016 16:27
Bull Ring,3053,380,19/10/2016 8:05
Bull Ring,3053,404,19/10/2016 8:25
Bull Ring,3053,476,19/10/2016 8:58
Bull Ring,3053,603,19/10/2016 9:32
Bull Ring,3053,772,19/10/2016 9:58
Bull Ring,3053,956,19/10/2016 10:25
Bull Ring,3053,1185,19/10/2016 10:59
Bull Ring,3053,1356,19/10/2016 11:25
Bull Ring,3053,1526,19/10/2016 11:59
Bull Ring,3053,1613,19/10/2016 12:25
Bull Ring,3053,1690,19/10/2016 12:58
Bull Ring,3053,1701,19/10/2016 13:25
Bull Ring,3053,1696,19/10/2016 13:58
Bull Ring,3053,1612,19/10/2016 14:32
Bull Ring,3053,1518,19/10/2016 14:58
Bull Ring,3053,1423,19/10/2016 15:32
Bull Ring,3053,1331,19/10/2016 15:59
Bull Ring,3053,1224,19/10/2016 16:25
Bull Ring,3053,365,22/10/2016 7:59
Bull Ring,3053,396,22/10/2016 8:26
Bull Ring,3053,495,22/10/2016 8:59
Bull Ring,3053,707,22/10/2016 9:26
Bull Ring,3053,955,22/10/2016 9:59
Bull Ring,3053,1203,22/10/2016 10:26
Bull Ring,3053,1509,22/10/2016 10:59
Bull Ring,3053,1853,22/10/2016 11:32
Bull Ring,3053,2003,22/10/2016 11:59
Bull Ring,3053,2195,22/10/2016 12:32
Bull Ring,3053,2346,22/10/2016 12:59
Bull Ring,3053,2540,22/10/2016 13:32
Bull Ring,3053,2630,22/10/2016 13:59
Bull Ring,3053,2642,22/10/2016 14:39
Bull Ring,3053,2648,22/10/2016 14:59
Bull Ring,3053,2627,22/10/2016 15:26
Bull Ring,3053,2531,22/10/2016 15:59
Bull Ring,3053,2386,22/10/2016 16:26
Bull Ring,3053,303,23/10/2016 7:59
